Year,Region,Currency,Computer ID,CPU series,CPU name,CPU sales,CPU sales (USD),Total sales,Total sales (USD),Total sales CPU Series (USD),Sales Percentage on CPU Series
2016,analucia,EUR,1011515,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8027.79,8830.5699999999997,148828583.90999934,0.01
2016,analucia,EUR,1011516,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8072.3199999999997,8879.5499999999993,148828583.90999934,0.01
2016,analucia,EUR,1011517,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8051.9499999999998,8857.1499999999996,148828583.90999934,0.01
2016,analucia,EUR,1011518,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8045.1099999999997,8849.6200000000008,148828583.90999934,0.01
2016,analucia,EUR,1011519,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8062.6099999999997,8868.8700000000008,148828583.90999934,0.01
2016,analucia,EUR,1011520,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8112.3199999999997,8923.5499999999993,148828583.90999934,0.01
2016,analucia,EUR,1011521,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8308.4300000000003,9139.2700000000004,148828583.90999934,0.01
2016,analucia,EUR,1011522,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8094.8999999999996,8904.3899999999994,148828583.90999934,0.01
2016,analucia,EUR,1011523,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8597.4300000000003,9457.1700000000001,148828583.90999934,0.01
2016,analucia,EUR,1011524,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8408.4300000000003,9249.2700000000004,148828583.90999934,0.01
2016,analucia,EUR,1011525,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8343.4300000000003,9177.7700000000004,148828583.90999934,0.01
2016,analucia,EUR,1011526,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8125.7700000000004,8938.3500000000004,148828583.90999934,0.01
2016,analucia,EUR,1011527,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8549.4300000000003,9404.3700000000008,148828583.90999934,0.01
2016,analucia,EUR,1011528,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8043.4300000000003,8847.7700000000004,148828583.90999934,0.01
2016,analucia,EUR,1011529,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8124.4499999999998,8936.8999999999996,148828583.90999934,0.01
2016,analucia,EUR,1011530,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8081.5100000000002,8889.6599999999999,148828583.90999934,0.01
2016,analucia,EUR,1011531,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8041.8999999999996,8846.0900000000001,148828583.90999934,0.01
2016,analucia,EUR,1011532,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8069.4200000000001,8876.3600000000006,148828583.90999934,0.01
2016,analucia,EUR,1011533,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8198.3999999999996,9018.2399999999998,148828583.90999934,0.01
2016,analucia,EUR,1011534,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8047.2399999999998,8851.9599999999991,148828583.90999934,0.01
2016,analucia,EUR,1011535,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8073.0799999999999,8880.3899999999994,148828583.90999934,0.01
2016,analucia,EUR,1011536,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8032.75,8836.0300000000007,148828583.90999934,0.01
2016,analucia,EUR,1011537,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8066.3900000000003,8873.0300000000007,148828583.90999934,0.01
2016,analucia,EUR,1011538,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8063.3999999999996,8869.7399999999998,148828583.90999934,0.01
2016,analucia,EUR,1011539,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8039.2399999999998,8843.1599999999999,148828583.90999934,0.01
2016,analucia,EUR,1011540,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8028.71,8831.5799999999999,148828583.90999934,0.01
2016,analucia,EUR,1011541,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8037.8999999999996,8841.6900000000005,148828583.90999934,0.01
2016,analucia,EUR,1011542,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8029.2700000000004,8832.2000000000007,148828583.90999934,0.01
2016,analucia,EUR,1011543,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8021.3699999999999,8823.5100000000002,148828583.90999934,0.01
2016,analucia,EUR,1011544,Intel Xeon,Intel Xeon E7-8890V3,7828.9499999999998,8611.8500000000004,8041.8500000000004,8846.0400000000009,148828583.90999934,0.01
2016,baden-wuttemberg,EUR,1741841,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4819.4700000000003,5301.4200000000001,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741842,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4805.4700000000003,5286.0200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741843,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4868.7600000000002,5355.6400000000003,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741844,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4750.4700000000003,5225.5200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741845,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4750.4700000000003,5225.5200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741846,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4795.4700000000003,5275.0200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741847,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4952.4700000000003,5447.7200000000003,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741848,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4735.8500000000004,5209.4399999999996,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741849,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4755.4700000000003,5231.0200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741850,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4805.4700000000003,5286.0200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741851,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4780.4700000000003,5258.5200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741852,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4775.4700000000003,5253.0200000000004,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741853,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4734.4700000000003,5207.9200000000001,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741854,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4832.2399999999998,5315.46,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741855,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4854.2399999999998,5339.6599999999999,16862845.530000124,2.9999999999999999E-2
2016,baden-wuttemberg,EUR,1741856,Intel Xeon,Intel Xeon E5-2697V2,3860.5,4246.5500000000002,4731.7399999999998,5204.9099999999999,16862845.530000124,2.9999999999999999E-2
2016,bavaria,EUR,940890,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7952.79,8748.0699999999997,145527383.11000049,0.01
2016,bavaria,EUR,940891,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8003.0600000000004,8803.3700000000008,145527383.11000049,0.01
2016,bavaria,EUR,940892,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8107.7799999999997,8918.5599999999995,145527383.11000049,0.01
2016,bavaria,EUR,940893,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8224.9300000000003,9047.4200000000001,145527383.11000049,0.01
2016,bavaria,EUR,940894,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8199.9099999999999,9019.8999999999996,145527383.11000049,0.01
2016,bavaria,EUR,940895,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7960.1499999999996,8756.1700000000001,145527383.11000049,0.01
2016,bavaria,EUR,940896,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8113.3000000000002,8924.6299999999992,145527383.11000049,0.01
2016,bavaria,EUR,940897,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7987.8699999999999,8786.6599999999999,145527383.11000049,0.01
2016,bavaria,EUR,940898,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7993.3199999999997,8792.6499999999996,145527383.11000049,0.01
2016,bavaria,EUR,940899,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7923.3699999999999,8715.7099999999991,145527383.11000049,0.01
2016,bavaria,EUR,940900,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7991.1599999999999,8790.2800000000007,145527383.11000049,0.01
2016,bavaria,EUR,940901,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8141.21,8955.3299999999999,145527383.11000049,0.01
2016,bavaria,EUR,940902,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7942.3599999999997,8736.6000000000004,145527383.11000049,0.01
2016,bavaria,EUR,940903,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7959.8500000000004,8755.8400000000001,145527383.11000049,0.01
2016,bavaria,EUR,940904,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7984.0200000000004,8782.4200000000001,145527383.11000049,0.01
2016,bavaria,EUR,940905,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7987.6599999999999,8786.4300000000003,145527383.11000049,0.01
2016,bavaria,EUR,940906,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7983.8400000000001,8782.2199999999993,145527383.11000049,0.01
2016,bavaria,EUR,940907,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7930.5299999999997,8723.5799999999999,145527383.11000049,0.01
2016,bavaria,EUR,940908,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7939.2299999999996,8733.1499999999996,145527383.11000049,0.01
2016,bavaria,EUR,940909,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7999.7799999999997,8799.7600000000002,145527383.11000049,0.01
2016,bavaria,EUR,940910,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7924.3100000000004,8716.7399999999998,145527383.11000049,0.01
2016,bavaria,EUR,940911,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7933.3999999999996,8726.7399999999998,145527383.11000049,0.01
2016,bavaria,EUR,940912,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7991.6999999999998,8790.8700000000008,145527383.11000049,0.01
2016,bavaria,EUR,940913,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7938.0600000000004,8731.8700000000008,145527383.11000049,0.01
2016,bavaria,EUR,940914,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7983.8000000000002,8782.1800000000003,145527383.11000049,0.01
2016,bavaria,EUR,940915,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8008.1099999999997,8808.9200000000001,145527383.11000049,0.01
2016,bavaria,EUR,940916,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8069.6000000000004,8876.5599999999995,145527383.11000049,0.01
2016,bavaria,EUR,940917,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7957.46,8753.2099999999991,145527383.11000049,0.01
2016,bavaria,EUR,940918,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8094.2600000000002,8903.6900000000005,145527383.11000049,0.01
2016,bavaria,EUR,940919,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8154.5600000000004,8970.0200000000004,145527383.11000049,0.01
2016,bavaria,EUR,940920,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7939.1999999999998,8733.1200000000008,145527383.11000049,0.01
2016,bavaria,EUR,940921,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7957.6199999999999,8753.3799999999992,145527383.11000049,0.01
2016,bavaria,EUR,940922,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7954.8999999999996,8750.3899999999994,145527383.11000049,0.01
2016,bavaria,EUR,940923,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8073.3500000000004,8880.6900000000005,145527383.11000049,0.01
2016,bavaria,EUR,940924,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7933.2600000000002,8726.5900000000001,145527383.11000049,0.01
2016,bavaria,EUR,940925,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7950.46,8745.5100000000002,145527383.11000049,0.01
2016,bavaria,EUR,940926,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7926.5,8719.1499999999996,145527383.11000049,0.01
2016,bavaria,EUR,940927,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8067.3500000000004,8874.0900000000001,145527383.11000049,0.01
2016,bavaria,EUR,940928,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8126.8299999999999,8939.5100000000002,145527383.11000049,0.01
2016,bavaria,EUR,940929,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8069.96,8876.9599999999991,145527383.11000049,0.01
2016,bavaria,EUR,940930,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7935.6499999999996,8729.2199999999993,145527383.11000049,0.01
2016,bavaria,EUR,940931,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7992.7700000000004,8792.0499999999993,145527383.11000049,0.01
2016,bavaria,EUR,940932,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7954.1099999999997,8749.5200000000004,145527383.11000049,0.01
2016,bavaria,EUR,940933,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7930.4899999999998,8723.5400000000009,145527383.11000049,0.01
2016,bavaria,EUR,940934,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7937.5600000000004,8731.3199999999997,145527383.11000049,0.01
2016,bavaria,EUR,940935,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7965.7799999999997,8762.3600000000006,145527383.11000049,0.01
2016,bavaria,EUR,940936,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7932.5799999999999,8725.8400000000001,145527383.11000049,0.01
2016,bavaria,EUR,940937,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7952.6400000000003,8747.8999999999996,145527383.11000049,0.01
2016,bavaria,EUR,940938,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7957.4700000000003,8753.2199999999993,145527383.11000049,0.01
2016,bavaria,EUR,940939,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7990.1300000000001,8789.1399999999994,145527383.11000049,0.01
2016,bavaria,EUR,940940,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8007.1800000000003,8807.8999999999996,145527383.11000049,0.01
2016,bavaria,EUR,940941,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7970.0699999999997,8767.0799999999999,145527383.11000049,0.01
2016,bavaria,EUR,940942,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7948.0200000000004,8742.8199999999997,145527383.11000049,0.01
2016,bavaria,EUR,940943,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7966.04,8762.6399999999994,145527383.11000049,0.01
2016,bavaria,EUR,940944,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7927.5100000000002,8720.2600000000002,145527383.11000049,0.01
2016,bavaria,EUR,940945,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7965.4399999999996,8761.9799999999996,145527383.11000049,0.01
2016,bavaria,EUR,940946,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8068.4300000000003,8875.2700000000004,145527383.11000049,0.01
2016,bavaria,EUR,940947,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8018.9300000000003,8820.8199999999997,145527383.11000049,0.01
2016,bavaria,EUR,940948,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7942.8900000000003,8737.1800000000003,145527383.11000049,0.01
2016,bavaria,EUR,940949,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,8365.6399999999994,9202.2000000000007,145527383.11000049,0.01
2016,bavaria,EUR,940950,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7981.5600000000004,8779.7199999999993,145527383.11000049,0.01
2016,bavaria,EUR,940951,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7934.0699999999997,8727.4799999999996,145527383.11000049,0.01
2016,bavaria,EUR,940952,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7927.6599999999999,8720.4300000000003,145527383.11000049,0.01
2016,bavaria,EUR,940953,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7941.8599999999997,8736.0499999999993,145527383.11000049,0.01
2016,bavaria,EUR,940954,Intel Xeon,Intel Xeon E7-8893V2,7796.8400000000001,8576.5200000000004,7957.8800000000001,8753.6700000000001,145527383.11000049,0.01
2016,berlin,EUR,980004,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8456.3600000000006,9302,149119266.60999992,0.01
2016,berlin,EUR,980005,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8439.1000000000004,9283.0100000000002,149119266.60999992,0.01
2016,berlin,EUR,980006,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8462.4799999999996,9308.7299999999996,149119266.60999992,0.01
2016,berlin,EUR,980007,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8464.4899999999998,9310.9400000000005,149119266.60999992,0.01
2016,berlin,EUR,980008,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8487.25,9335.9799999999996,149119266.60999992,0.01
2016,berlin,EUR,980009,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8439.0300000000007,9282.9300000000003,149119266.60999992,0.01
2016,berlin,EUR,980010,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8639.0400000000009,9502.9400000000005,149119266.60999992,0.01
2016,berlin,EUR,980011,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8394.2900000000009,9233.7199999999993,149119266.60999992,0.01
2016,berlin,EUR,980012,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8396.3299999999999,9235.9599999999991,149119266.60999992,0.01
2016,berlin,EUR,980013,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8424.0699999999997,9266.4799999999996,149119266.60999992,0.01
2016,berlin,EUR,980014,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8425.5599999999995,9268.1200000000008,149119266.60999992,0.01
2016,berlin,EUR,980015,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8423.7099999999991,9266.0799999999999,149119266.60999992,0.01
2016,berlin,EUR,980016,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8571.8500000000004,9429.0400000000009,149119266.60999992,0.01
2016,berlin,EUR,980017,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8469.4400000000005,9316.3799999999992,149119266.60999992,0.01
2016,berlin,EUR,980018,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8549.1399999999994,9404.0499999999993,149119266.60999992,0.01
2016,berlin,EUR,980019,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8434.2399999999998,9277.6599999999999,149119266.60999992,0.01
2016,berlin,EUR,980020,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8402.0699999999997,9242.2800000000007,149119266.60999992,0.01
2016,berlin,EUR,980021,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8424.3299999999999,9266.7600000000002,149119266.60999992,0.01
2016,berlin,EUR,980022,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8509.7900000000009,9360.7700000000004,149119266.60999992,0.01
2016,berlin,EUR,980023,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8397.6100000000006,9237.3700000000008,149119266.60999992,0.01
2016,berlin,EUR,980024,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8414.1399999999994,9255.5499999999993,149119266.60999992,0.01
2016,berlin,EUR,980025,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8528.0400000000009,9380.8400000000001,149119266.60999992,0.01
2016,berlin,EUR,980026,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8419.9899999999998,9261.9899999999998,149119266.60999992,0.01
2016,berlin,EUR,980027,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8466.0400000000009,9312.6399999999994,149119266.60999992,0.01
2016,berlin,EUR,980028,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8417.5,9259.25,149119266.60999992,0.01
2016,berlin,EUR,980029,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8446.0400000000009,9290.6399999999994,149119266.60999992,0.01
2016,berlin,EUR,980030,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8428.3999999999996,9271.2399999999998,149119266.60999992,0.01
2016,berlin,EUR,980031,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8601.1200000000008,9461.2299999999996,149119266.60999992,0.01
2016,berlin,EUR,980032,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8420.3700000000008,9262.4099999999999,149119266.60999992,0.01
2016,berlin,EUR,980033,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8422.0100000000002,9264.2099999999991,149119266.60999992,0.01
2016,berlin,EUR,980034,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8456.3999999999996,9302.0400000000009,149119266.60999992,0.01
2016,berlin,EUR,980035,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8529.8899999999994,9382.8799999999992,149119266.60999992,0.01
2016,berlin,EUR,980036,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8457.8999999999996,9303.6900000000005,149119266.60999992,0.01
2016,berlin,EUR,980037,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8476.3299999999999,9323.9599999999991,149119266.60999992,0.01
2016,berlin,EUR,980038,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8437.4699999999993,9281.2199999999993,149119266.60999992,0.01
2016,berlin,EUR,980039,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8408.5799999999999,9249.4400000000005,149119266.60999992,0.01
2016,berlin,EUR,980040,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8395.5400000000009,9235.0900000000001,149119266.60999992,0.01
2016,berlin,EUR,980041,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8406.8099999999995,9247.4899999999998,149119266.60999992,0.01
2016,berlin,EUR,980042,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8563.1200000000008,9419.4300000000003,149119266.60999992,0.01
2016,berlin,EUR,980043,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8717.1499999999996,9588.8600000000006,149119266.60999992,0.01
2016,berlin,EUR,980044,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8465.2600000000002,9311.7900000000009,149119266.60999992,0.01
2016,berlin,EUR,980045,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8432.6800000000003,9275.9500000000007,149119266.60999992,0.01
2016,berlin,EUR,980046,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8402.6000000000004,9242.8600000000006,149119266.60999992,0.01
2016,berlin,EUR,980047,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8482.6499999999996,9330.9200000000001,149119266.60999992,0.01
2016,berlin,EUR,980048,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8406,9246.6000000000004,149119266.60999992,0.01
2016,berlin,EUR,980049,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8408.2800000000007,9249.1100000000006,149119266.60999992,0.01
2016,berlin,EUR,980050,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8407.4599999999991,9248.2099999999991,149119266.60999992,0.01
2016,berlin,EUR,980051,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8473.2700000000004,9320.6000000000004,149119266.60999992,0.01
2016,berlin,EUR,980052,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8469.3700000000008,9316.3099999999995,149119266.60999992,0.01
2016,berlin,EUR,980053,Intel Xeon,Intel Xeon E7-8890V3,7888.6300000000001,8677.4899999999998,8446.8099999999995,9291.4899999999998,149119266.60999992,0.01
